$GPRMC,190122,A,04025.6665,N,08654.3066,W,008.066,3402
$GPRMC,190123,A,04025.6665,N,08654.3096,W,007.811,3420
$GPRMC,190124,A,04025.6665,N,08654.3125,W,007.979,3438
$GPRMC,190125,A,04025.6670,N,08654.3154,W,008.330,3456
$GPRMC,190126,A,04025.6670,N,08654.3174,W,007.951,3474
$GPRMC,190127,A,04025.6670,N,08654.3213,W,007.666,3492
$GPRMC,190128,A,04025.6672,N,08654.3242,W,007.716,3510
$GPRMC,190129,A,04025.6675,N,08654.3262,W,008.162,3528
$GPRMC,190130,A,04025.6675,N,08654.3291,W,008.162,3546
$GPRMC,190131,A,04025.6677,N,08654.3330,W,008.162,3564
$GPRMC,190132,A,04025.6680,N,08654.3359,W,008.162,3582
$GPRMC,190133,A,04025.6680,N,08654.3359,W,006.783,3600
$GPRMC,190134,A,04025.6677,N,08654.3389,W,006.630,3618
$GPRMC,190135,A,04025.6680,N,08654.3408,W,006.725,3636
$GPRMC,190136,A,04025.6660,N,08654.3438,W,006.871,3654
$GPRMC,190137,A,04025.6658,N,08654.3457,W,006.871,3672
$GPRMC,190138,A,04025.6650,N,08654.3486,W,006.979,3690
$GPRMC,190139,A,04025.6646,N,08654.3516,W,006.989,3708
$GPRMC,190140,A,04025.6641,N,08654.3535,W,006.989,3726
$GPRMC,190141,A,04025.6638,N,08654.3564,W,007.016,3744
$GPRMC,190142,A,04025.6633,N,08654.3594,W,007.093,3762
$GPRMC,190143,A,04025.6633,N,08654.3623,W,007.441,3780
$GPRMC,190144,A,04025.6631,N,08654.3652,W,007.441,3798
$GPRMC,190145,A,04025.6626,N,08654.3682,W,007.441,3816
$GPRMC,190146,A,04025.6624,N,08654.3711,W,007.441,3834
$GPRMC,190147,A,04025.6621,N,08654.3740,W,007.441,3852
$GPRMC,190148,A,04025.6619,N,08654.3760,W,007.441,3870
$GPRMC,190149,A,04025.6628,N,08654.3779,W,006.708,3888
$GPRMC,190150,A,04025.6611,N,08654.3682,W,004.175,3906
